Periode;tsel_area;tsel_regional;tsel_branch;sto;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202602;AREA 3;JATENG;YOGYAKARTA;SMN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;PSN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;KBS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,75;Comply
202602;AREA 3;JATIM;MADIUN;MGT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,82;Comply
202602;AREA 3;JATIM;MALANG;KLJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;BNO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PEKALONGAN;BBT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KGD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;UBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;PON;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,66;Comply
202602;AREA 3;JATIM;SIDOARJO;BNL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;UBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,91;Comply
202602;AREA 3;JATIM;MADIUN;PRB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,87;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SGR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;JOM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,23;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);7,74;Comply
202602;AREA 3;JATIM;JEMBER;JER;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SMY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;WAT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,88;Comply
202602;AREA 3;BALINUSRA;DENPASAR;TBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;TUR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,32;Comply
202602;AREA 3;JATENG;SEMARANG;BMK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;PBL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;KBS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);7,74;Comply
202602;AREA 3;JATENG;SURAKARTA;BLO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;PBL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;MLG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,51;Comply
202602;AREA 3;JATIM;MADIUN;PON;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;TUL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,86;Comply
202602;AREA 3;JATENG;SEMARANG;WLR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,28;Comply
202602;AREA 3;JATIM;JEMBER;PBL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;KRZ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;LAMONGAN;TNZ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;MGT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KGD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SURAKARTA;DLG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PURWOKERTO;BJR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;BLR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,32;Comply
202602;AREA 3;JATENG;YOGYAKARTA;WNS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SURAKARTA;CEP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SMY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;ABL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;RGJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);7,75;Comply
202602;AREA 3;JATIM;MADIUN;KTS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,88;Comply
202602;AREA 3;BALINUSRA;KUPANG;KPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;LCE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SURABAYA;GBG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,83;Comply
202602;AREA 3;JATENG;YOGYAKARTA;BTL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;MJT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,86;Comply
202602;AREA 3;BALINUSRA;KUPANG;WKB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;PNZ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;KDI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,88;Comply
202602;AREA 3;JATENG;SURAKARTA;WNG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;PSN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;NGR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;PAT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SURABAYA;BKL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;MJT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,33;Comply
202602;AREA 3;JATENG;SEMARANG;PAT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;KUPANG;OSP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;PAT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;KRN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,12;Comply
202602;AREA 3;JATIM;MADIUN;WRJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,85;Comply
202602;AREA 3;JATIM;MADIUN;MJT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,32;Comply
202602;AREA 3;JATIM;SIDOARJO;BNL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;TOP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SURABAYA;SMP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;LCE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;KDI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;NGR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PURWOKERTO;SDJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;TRE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;KUPANG;WKB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;KUPANG;WKB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;PUA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;RGJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,74;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KGD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;WAT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,44;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SMY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,57;Comply
202602;AREA 3;BALINUSRA;DENPASAR;UBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,54;Comply
202602;AREA 3;BALINUSRA;DENPASAR;MMN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,17;Comply
202602;AREA 3;JATIM;SIDOARJO;JOM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,25;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,87;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SURAKARTA;WNG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,61;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;ABL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;RBP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;LAMONGAN;LMG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;SIT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SURAKARTA;SOP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;SDN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;TBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;GOD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;BOW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;MJP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,55;Comply
202602;AREA 3;JATIM;SIDOARJO;PDA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);9,86;Comply
202602;AREA 3;JATENG;PEKALONGAN;SLW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;LAMONGAN;BBA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;UBN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;LAMONGAN;RGL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;SLI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SWI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);11,33;Comply
202602;AREA 3;BALINUSRA;KUPANG;BAA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;GOD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;SMN;PI;tanggal_manja kosong → pakai date_pi_startwork (durasi negatif di-clamp ke 0 = Comply);15,00;Comply
202602;AREA 3;JATIM;SIDOARJO;SDA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;UNR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALINUSRA;DENPASAR;MMN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;UNR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,28;Comply
202602;AREA 3;JATIM;MALANG;BLB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PURWOKERTO;BJR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PURWOKERTO;PWT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,64;Comply
202602;AREA 3;BALINUSRA;DENPASAR;SGR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PEKALONGAN;PKL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,52;Comply
202602;AREA 3;JATIM;SIDOARJO;TUN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,19;Comply
202602;AREA 3;JATENG;PURWOKERTO;BJR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,71;Comply
202602;AREA 3;JATENG;PEKALONGAN;PKL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,47;Comply
202602;AREA 3;JATIM;SIDOARJO;SPJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,01;Comply
202602;AREA 3;JATIM;SURABAYA;KNN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);28,32;Not Comply
202602;AREA 3;JATENG;SURAKARTA;KLX;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);20,42;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KBU;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;PBL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;PURWOKERTO;AJB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;SIDOARJO;KRN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,06;Comply
202602;AREA 3;JATIM;SIDOARJO;JOM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);9,26;Comply
202602;AREA 3;JATIM;JEMBER;JER;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KEN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;PPR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,53;Comply
202602;AREA 3;JATENG;SEMARANG;ABR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;BLB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KBU;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MADIUN;PAE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,08;Comply
202602;AREA 3;JATIM;MALANG;BLR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;YOGYAKARTA;KLS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG;SEMARANG;GNK;PI;tanggal_manja kosong → pakai date_pi_startwork (durasi negatif di-clamp ke 0 = Comply);20,56;Comply
202602;AREA 3;JATENG;SEMARANG;MJP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
