Periode;tsel_area;tsel_regional;tsel_branch;sto;Order_Type;SLA_Threshold_Hours;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,42;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KLD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,52;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,94;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;MTP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);25,10;Not Comply
202601;AREA 3;JATENG-DIY;MAGELANG;MGE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,22;Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);193,33;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 3;JATIM;SURABAYA;KNN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,43;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,44;Not Comply
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;JABAR;BANDUNG;GGK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);126,56;Not Comply
202601;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;JABAR;BANDUNG;LBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,63;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,69;Comply
202601;AREA 3;BALI NUSRA;DENPASAR;TOP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,70;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CIL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,76;Not Comply
202601;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,91;Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;ULI;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);271,05;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CWA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,06;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,21;Not Comply
202601;AREA 3;JATIM;SIDOARJO;MRT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,26;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 3;JATENG-DIY;PURWOKERTO;MAO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,44;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;KLI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,45;Not Comply
202601;AREA 2;JABAR;BANDUNG;PDL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,56;Comply
202601;AREA 1;SUMBAGSEL;PALEMBANG;PLJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);127,64;Not Comply
202601;AREA 1;SUMBAGTENG;BATAM;KMS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,75;Not Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,78;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPP;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,91;Comply
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PDK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,97;Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KPK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);344,06;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;LUL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,09;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BJM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,10;Not Comply
202601;AREA 3;BALI NUSRA;DENPASAR;SMY;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,13;Comply
202601;AREA 3;BALI NUSRA;DENPASAR;KLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);176,16;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,18;Not Comply
202601;AREA 2;WESTERN JABOTABEK;SERANG;CLG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,23;Comply
202601;AREA 1;SUMBAGTENG;BATAM;LBJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 3;JATIM;SIDOARJO;SPJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,28;Comply
202601;AREA 1;SUMBAGSEL;JAMBI;KOA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,28;Comply
202601;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,29;Comply
202601;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,44;Not Comply
202601;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);49,53;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,54;Not Comply
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,54;Not Comply
202601;AREA 3;JATIM;SIDOARJO;SPJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);56,61;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);3,63;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,69;Not Comply
202601;AREA 3;JATIM;SIDOARJO;WRU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;WESTERN JABOTABEK;SERANG;CLG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,76;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,84;Comply
202601;AREA 2;JABAR;SOREANG;BJA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,97;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,16;Not Comply
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);52,17;Not Comply
202601;AREA 4;SULAWESI;MAKASSAR;BAL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,18;Not Comply
202601;AREA 3;JATIM;SIDOARJO;WRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);33,19;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);52,22;Not Comply
202601;AREA 3;JATIM;SURABAYA;KJR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,27;Comply
202601;AREA 3;JATIM;SURABAYA;IJK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);33,52;Not Comply
202601;AREA 3;JATIM;SIDOARJO;WRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,56;Not Comply
202601;AREA 3;JATIM;SURABAYA;KBL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);7,57;Comply
202601;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,73;Not Comply
202601;AREA 1;SUMBAGTENG;PEKANBARU;ARK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 1;SUMBAGTENG;BATAM;LBJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);57,81;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BRI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);177,84;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);153,89;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,90;Not Comply
202601;AREA 3;JATENG-DIY;MAGELANG;SWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;JABAR;TASIKMALAYA;TSM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,05;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,05;Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;TBE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,28;Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;LKT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,30;Not Comply
202601;AREA 3;JATIM;SURABAYA;KJR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,43;Comply
202601;AREA 2;JABAR;BANDUNG;TRG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);3,54;Comply
202601;AREA 3;JATIM;SURABAYA;KBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);51,57;Not Comply
202601;AREA 3;JATIM;SURABAYA;MYR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);51,58;Not Comply
202601;AREA 3;JATIM;MADIUN;KDI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,58;Comply
202601;AREA 4;SULAWESI;MAKASSAR;TMA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);34,59;Not Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,68;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;MTP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);34,78;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,28;Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;CNE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,34;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 3;JATIM;SIDOARJO;MRT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);35,46;Not Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);35,56;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;CIB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,74;Not Comply
202601;AREA 4;KALIMANTAN;PONTIANAK;PTK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,87;Not Comply
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,92;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);36,14;Not Comply
202601;AREA 1;SUMBAGTENG;BATAM;TER;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,15;Not Comply
202601;AREA 4;KALIMANTAN;BALIKPAPAN;TNG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);55,16;Not Comply
202601;AREA 1;SUMBAGTENG;PEKANBARU;ARK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);564,17;Not Comply
202601;AREA 4;SULAWESI;MAKASSAR;TMA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,19;Comply
202601;AREA 3;BALI NUSRA;DENPASAR;KLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);60,29;Not Comply
202601;AREA 3;JATIM;JEMBER;PBL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);79,36;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,55;Not Comply
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);79,59;Not Comply
202601;AREA 3;JATIM;SIDOARJO;TPO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,63;Not Comply
202601;AREA 1;SUMBAGTENG;PADANG;SIE;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);37,08;Comply
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;STB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);61,37;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;TAR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);37,45;Not Comply
202601;AREA 3;JATIM;JEMBER;KBS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);85,67;Not Comply
202601;AREA 3;JATIM;SURABAYA;KPS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);13,84;Comply
202601;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);55,16;Not Comply
202601;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);145,05;Not Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;PAA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202601;AREA 3;JATIM;MALANG;BLB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);44,54;Comply
202601;AREA 2;JABAR;BANDUNG;UBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,14;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,29;Not Comply
202601;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,42;Not Comply
202601;AREA 2;EASTERN JABOTABEK;KARAWANG;KRW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);93,58;Not Comply
202601;AREA 3;JATENG-DIY;MAGELANG;PRN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,64;Comply
202601;AREA 4;KALIMANTAN;TARAKAN;TRK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,78;Comply
202601;AREA 1;SUMBAGSEL;BENGKULU;CRP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);69,14;Not Comply
202601;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);238,14;Not Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);328,51;Not Comply
202601;AREA 4;KALIMANTAN;TARAKAN;JWT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,54;Comply
202601;AREA 4;KALIMANTAN;BANJARMASIN;BBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,66;Not Comply
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);934,69;Not Comply
202601;AREA 4;KALIMANTAN;SAMARINDA;PAA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);51,70;Not Comply
202601;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,82;Not Comply
