Periode;tsel_area;tsel_regional;tsel_branch;sto;Order_Type;SLA_Threshold_Hours;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202606;TREG 3;SEMARANG JATENG UTARA;TEGAL;TEG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);11,28;Comply
202606;TREG 3;SEMARANG JATENG UTARA;KENDAL;KDL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);18,35;Comply
202606;TREG 3;JATIM TIMUR;PROBOLINGGO;PBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;YOGYA JATENG SELATAN;KEBUMEN;KBM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;BBE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,44;Not Comply
202606;TREG 3;JATIM BARAT;MADIUN;MNZ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);46,65;Not Comply
202606;TREG 3;BALI;DENPASAR UTARA;UBN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,08;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;WONOGIRI;SKH;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,99;Not Comply
202606;TREG 3;BALI;DENPASAR UTARA;UBN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);291,30;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;KLATEN;BYL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);89,26;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;SLO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);121,71;Not Comply
202606;TREG 3;SURAMADU;GRESIK;GSK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);90,19;Not Comply
202606;TREG 3;SURAMADU;LAMONGAN;LMG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);72,44;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;MGO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);298,05;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);193,21;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;MTR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,85;Comply
202606;TREG 3;YOGYA JATENG SELATAN;BANTUL;WTS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);126,48;Not Comply
202606;TREG 3;BALI;GIANYAR;SMA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);122,11;Not Comply
202606;TREG 3;SURAMADU;SURABAYA SELATAN;MYR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);152,13;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;GML;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);2,68;Comply
202606;TREG 3;SEMARANG JATENG UTARA;PEMALANG;PML;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,62;Comply
202606;TREG 3;NUSA TENGGARA;NTT;KPN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,02;Comply
202606;TREG 3;SOLO JATENG TIMUR;SRAGEN;SRG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;SEMARANG JATENG UTARA;SEMARANG;SMT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;NUSA TENGGARA;NTT;OSP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);184,63;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;KEBUMEN;GOM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);117,26;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;SLAWI;SLW;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);122,69;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURBALINGGA;BBT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);143,13;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;SLEMAN;GOD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);2,78;Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;TNS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);202,30;Not Comply
202606;TREG 3;NUSA TENGGARA;NTT;KPN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;JATIM TIMUR;JEMBER;JER;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);131,73;Not Comply
202606;TREG 3;SURAMADU;SURABAYA SELATAN;MYR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);9,91;Comply
202606;TREG 3;YOGYA JATENG SELATAN;MAGELANG;MGE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);81,42;Not Comply
202606;TREG 3;BALI;DENPASAR CENTRUM;KLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);70,80;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KJR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;CLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);94,96;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;MAN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);554,48;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;CLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);124,43;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;KEBUMEN;KBM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);166,36;Not Comply
202606;TREG 3;JATIM TIMUR;LUMAJANG;PII;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);100,71;Not Comply
202606;TREG 3;JATIM TIMUR;PASURUAN;GDW;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,64;Comply
202606;TREG 3;BALI;DENPASAR CENTRUM;SWI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);91,82;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;BREBES;BMU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);338,44;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;CLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1.612,96;Not Comply
202606;TREG 3;JATIM BARAT;PONOROGO;PON;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,80;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;GML;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);222,71;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;SLO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);187,66;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;KENDAL;SKR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);99,24;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;LKI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);102,62;Not Comply
202606;TREG 3;BALI;DENPASAR UTARA;MMN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);112,77;Not Comply
202606;TREG 3;JATIM BARAT;MALANG;SWJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);92,44;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;KEBUMEN;GOM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;YOGYA JATENG SELATAN;BANTUL;BTL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);151,97;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KPS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);86,42;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KPS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,11;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;MAGELANG;MGE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);143,38;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,53;Not Comply
202606;TREG 3;NUSA TENGGARA;NTT;KPN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);432,08;Not Comply
202606;TREG 3;JATIM BARAT;TULUNG AGUNG;TUL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);151,15;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;PEMALANG;CMA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);81,41;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;KLATEN;KLX;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);91,83;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;MGO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);679,36;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);202,62;Not Comply
202606;TREG 3;BALI;GIANYAR;UBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);72,40;Not Comply
202606;TREG 3;BALI;DENPASAR SELATAN;JBR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);223,30;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;SEMARANG;MJP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);122,06;Not Comply
202606;TREG 3;BALI;DENPASAR CENTRUM;KLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);264,54;Not Comply
202606;TREG 3;BALI;DENPASAR UTARA;UBN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);153,10;Not Comply
202606;TREG 3;BALI;DENPASAR SELATAN;BNO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);100,29;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;BREBES;BMU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,84;Not Comply
202606;TREG 3;BALI;DENPASAR UTARA;MMN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,70;Not Comply
202606;TREG 3;NUSA TENGGARA;LABUHAN BAJO;LBO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,49;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;KRT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);265,09;Not Comply
202606;TREG 3;JATIM BARAT;PONOROGO;PON;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);171,56;Not Comply
202606;TREG 3;BALI;DENPASAR SELATAN;NSD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);114,70;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);125,14;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURBALINGGA;PBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);94,05;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);242,92;Not Comply
202606;TREG 3;NUSA TENGGARA;NTB;SWE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);174,73;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;KTO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);119,41;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KPS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);94,53;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;GML;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);286,32;Not Comply
202606;TREG 3;SURAMADU;SURABAYA SELATAN;JGR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);650,37;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;KLATEN;KLX;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);97,41;Not Comply
202606;TREG 3;SURAMADU;SURABAYA SELATAN;DMO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);608,43;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;LKI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);168,12;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KJR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,59;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;PEKALONGAN;KDW;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);98,76;Not Comply
202606;TREG 3;JATIM BARAT;MADIUN;MNZ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);122,48;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;PEMALANG;CMA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);74,25;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;SEMARANG;SMT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);222,96;Not Comply
202606;TREG 3;SURAMADU;SURABAYA UTARA;KJR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);204,06;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;GML;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);360,91;Not Comply
202606;TREG 3;SURAMADU;GRESIK;GSK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);248,61;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;PATI;RBN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;SEMARANG JATENG UTARA;SEMARANG;MJP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,34;Comply
202606;TREG 3;SEMARANG JATENG UTARA;TEGAL;TEG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);247,72;Not Comply
202606;TREG 3;JATIM BARAT;NGAWI;MGT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);90,79;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;YOGYAKARTA;KBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);128,64;Not Comply
202606;TREG 3;JATIM BARAT;BLITAR;WGI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);466,70;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;KRT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);72,45;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;YOGYAKARTA;BBS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;BALI;GIANYAR;GIN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,01;Not Comply
202606;TREG 3;JATIM TIMUR;JEMBER;JER;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,46;Not Comply
202606;TREG 3;SOLO JATENG TIMUR;WONOGIRI;SKH;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);97,91;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;SLEMAN;GOD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);97,65;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);121,37;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;CILACAP;MAO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);118,77;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURWOREJO;PWJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);151,68;Not Comply
202606;TREG 3;YOGYA JATENG SELATAN;YOGYAKARTA;KGD;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,27;Comply
202606;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;SOLO JATENG TIMUR;SOLO;BKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);121,28;Not Comply
202606;TREG 3;SEMARANG JATENG UTARA;SEMARANG;SSL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,02;Comply
202606;TREG 3;YOGYA JATENG SELATAN;SLEMAN;PKM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202606;TREG 3;JATIM BARAT;MALANG;BLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,14;Comply
202606;TREG 3;SURAMADU;SURABAYA SELATAN;JGR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,82;Comply
